sales_key,customer_key,product_key,region_key,date_key,order_id,ship_date,ship_mode,sales,quantity,discount,profit,delivery_days,shipping_speed,profit_margin_pct,estimated_cost,discount_bucket,loss_flag,customer_id,customer_name,segment,product_id,product_name,category,sub_category,country_region,city,state_province,postal_code,region,order_date,order_year,order_month,order_quarter,weekday
8839,262,348,89,1149,US-2025-121853,2025-09-29,Standard Class,594.816,2,0.2,59.481600000000014,6,Slow,10.000000000000002,535.3344,Low,0,DB-13660,Duane Benoit,Consumer,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,United States,Los Angeles,California,90036,West,2025-09-23,2025,9,3,Tuesday
8840,198,476,183,1149,US-2025-121412,2025-09-27,Standard Class,29.328000000000003,3,0.2,3.665999999999995,4,Medium,12.499999999999982,25.66200000000001,Low,0,BG-11695,Brooke Gillingham,Corporate,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,United States,Louisville,Colorado,80027,West,2025-09-23,2025,9,3,Tuesday
8841,650,1698,46,1149,US-2025-125647,2025-09-28,Standard Class,73.17599999999997,6,0.8,-197.5752,5,Medium,-270.0000000000001,270.7512,High,1,LC-16870,Lena Cacioppo,Consumer,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,United States,Chicago,Illinois,60653,Central,2025-09-23,2025,9,3,Tuesday
8842,210,1078,91,1149,US-2025-123778,2025-09-30,Standard Class,160.96,2,0.0,48.288,7,Slow,30.0,112.672,No Discount,0,BS-11755,Bruce Stewart,Consumer,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,United States,San Francisco,California,94122,West,2025-09-23,2025,9,3,Tuesday
8843,744,904,35,1149,US-2025-132521,2025-09-25,Second Class,119.96,2,0.0,33.588800000000006,2,Fast,28.000000000000007,86.37119999999999,No Discount,0,DW-13540,Don Weiss,Consumer,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,United States,Seattle,Washington,98105,West,2025-09-23,2025,9,3,Tuesday
8844,744,1531,35,1149,US-2025-132521,2025-09-25,Second Class,6.88,1,0.2,2.322,2,Fast,33.75,4.558,Low,0,DW-13540,Don Weiss,Consumer,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,United States,Seattle,Washington,98105,West,2025-09-23,2025,9,3,Tuesday
8845,210,809,91,1149,US-2025-123778,2025-09-30,Standard Class,25.824,6,0.2,9.0384,7,Slow,35.0,16.785600000000002,Low,0,BS-11755,Bruce Stewart,Consumer,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,United States,San Francisco,California,94122,West,2025-09-23,2025,9,3,Tuesday
8846,262,425,89,1149,US-2025-121853,2025-09-29,Standard Class,72.96000000000001,3,0.2,23.711999999999996,6,Slow,32.49999999999999,49.24800000000001,Low,0,DB-13660,Duane Benoit,Consumer,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Los Angeles,California,90036,West,2025-09-23,2025,9,3,Tuesday
8847,63,1376,529,1149,US-2025-138422,2025-09-26,First Class,14.352000000000002,3,0.2,5.2026,3,Medium,36.25,9.149400000000002,Low,0,KN-16705,Kristina Nunn,Home Office,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,United States,Fort Collins,Colorado,80525,West,2025-09-23,2025,9,3,Tuesday
8848,226,739,47,1149,US-2025-103520,2025-09-25,First Class,9.248,2,0.2,3.3524000000000003,2,Fast,36.25000000000001,5.895599999999999,Low,0,MH-17785,Maya Herman,Corporate,OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,United States,Lubbock,Texas,79424,Central,2025-09-23,2025,9,3,Tuesday
8849,359,12,626,1149,US-2025-102309,2025-09-25,Second Class,12.96,2,0.0,6.2208000000000006,2,Fast,48.00000000000001,6.7392,No Discount,0,DO-13645,Doug O'Connell,Consumer,OFF-PA-10002005,Xerox 225,Office Supplies,Paper,United States,Pine Bluff,Arkansas,71603,South,2025-09-23,2025,9,3,Tuesday
8850,743,559,228,1149,US-2025-121314,2025-09-26,First Class,251.64,3,0.2,88.07399999999998,3,Medium,35.0,163.566,Low,0,BE-11410,Bobby Elias,Consumer,OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,United States,Miami,Florida,33178,South,2025-09-23,2025,9,3,Tuesday
8851,262,197,89,1149,US-2025-121853,2025-09-29,Standard Class,211.04,8,0.0,97.0784,6,Slow,46.0,113.9616,No Discount,0,DB-13660,Duane Benoit,Consumer,OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,United States,Los Angeles,California,90036,West,2025-09-23,2025,9,3,Tuesday
8852,650,896,46,1149,US-2025-125647,2025-09-28,Standard Class,20.736000000000004,4,0.2,7.2576,5,Medium,34.99999999999999,13.478400000000004,Low,0,LC-16870,Lena Cacioppo,Consumer,OFF-PA-10004888,Xerox 217,Office Supplies,Paper,United States,Chicago,Illinois,60653,Central,2025-09-23,2025,9,3,Tuesday
8853,744,1483,35,1149,US-2025-132521,2025-09-25,Second Class,31.44,3,0.0,8.488800000000001,2,Fast,27.0,22.9512,No Discount,0,DW-13540,Don Weiss,Consumer,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,United States,Seattle,Washington,98105,West,2025-09-23,2025,9,3,Tuesday
8854,359,1808,626,1149,US-2025-102309,2025-09-25,Second Class,199.95,5,0.0,63.98399999999999,2,Fast,31.999999999999996,135.966,No Discount,0,DO-13645,Doug O'Connell,Consumer,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,United States,Pine Bluff,Arkansas,71603,South,2025-09-23,2025,9,3,Tuesday
8855,363,1020,529,1149,US-2025-132059,2025-09-29,Standard Class,47.984,2,0.2,0.5997999999999966,6,Slow,1.249999999999993,47.38420000000001,Low,0,AP-10915,Arthur Prichep,Consumer,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,United States,Fort Collins,Colorado,80525,West,2025-09-23,2025,9,3,Tuesday
8856,658,298,232,1149,US-2025-117485,2025-09-29,Standard Class,291.96,4,0.0,102.18599999999998,6,Slow,35.0,189.774,No Discount,0,BD-11320,Bill Donatelli,Consumer,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,United States,Tulsa,Oklahoma,74133,Central,2025-09-23,2025,9,3,Tuesday
8857,650,1076,46,1149,US-2025-125647,2025-09-28,Standard Class,39.984,2,0.2,-8.9964,5,Medium,-22.499999999999996,48.9804,Low,1,LC-16870,Lena Cacioppo,Consumer,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,United States,Chicago,Illinois,60653,Central,2025-09-23,2025,9,3,Tuesday
8858,121,1049,627,1150,US-2025-142034,2025-09-28,Standard Class,603.92,4,0.0,181.17599999999993,4,Medium,29.999999999999993,422.744,No Discount,0,KB-16240,Karen Bern,Corporate,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,United States,Saint Cloud,Minnesota,56301,Central,2025-09-24,2025,9,3,Wednesday
8859,653,348,159,1150,US-2025-148411,2025-09-26,First Class,520.4639999999999,2,0.3,-14.87039999999996,2,Fast,-2.8571428571428497,535.3343999999998,Medium,1,RO-19780,Rose O'Brian,Consumer,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,United States,Chicago,Illinois,60623,Central,2025-09-24,2025,9,3,Wednesday
8860,716,1006,13,1150,US-2025-108910,2025-09-29,Standard Class,103.05599999999998,3,0.2,24.475800000000007,5,Medium,23.75000000000001,78.58019999999998,Low,0,KC-16540,Kelly Collister,Consumer,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,United States,Newark,Ohio,43055,East,2025-09-24,2025,9,3,Wednesday
8861,306,1139,56,1150,US-2025-142391,2025-09-24,Same Day,199.8,10,0.0,71.928,0,Fast,36.0,127.872,No Discount,0,PB-19150,Philip Brown,Consumer,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,United States,Seattle,Washington,98115,West,2025-09-24,2025,9,3,Wednesday
8862,437,231,327,1150,US-2025-132675,2025-09-28,Standard Class,12.72,3,0.0,4.9608,4,Medium,38.99999999999999,7.759200000000001,No Discount,0,KF-16285,Karen Ferguson,Home Office,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,United States,Sandy Springs,Georgia,30328,South,2025-09-24,2025,9,3,Wednesday
8863,437,1344,327,1150,US-2025-132675,2025-09-28,Standard Class,14.28,4,0.0,3.7128,4,Medium,26.0,10.5672,No Discount,0,KF-16285,Karen Ferguson,Home Office,OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,United States,Sandy Springs,Georgia,30328,South,2025-09-24,2025,9,3,Wednesday
8864,652,88,218,1150,US-2025-163335,2025-09-27,First Class,38.71,7,0.0,17.8066,3,Medium,46.0,20.9034,No Discount,0,AG-10675,Anna Gayman,Consumer,OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,Binders,United States,Columbus,Georgia,31907,South,2025-09-24,2025,9,3,Wednesday
8865,373,1405,215,1150,US-2025-134096,2025-09-29,Standard Class,15.570000000000004,3,0.7,-11.418,5,Medium,-73.3333333333333,26.988000000000003,High,1,PP-18955,Paul Prost,Home Office,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,United States,Hollywood,Florida,33021,South,2025-09-24,2025,9,3,Wednesday
8866,437,1378,327,1150,US-2025-132675,2025-09-28,Standard Class,15.75,5,0.0,7.56,4,Medium,48.0,8.190000000000001,No Discount,0,KF-16285,Karen Ferguson,Home Office,OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,United States,Sandy Springs,Georgia,30328,South,2025-09-24,2025,9,3,Wednesday
8867,11,510,23,1150,US-2025-144694,2025-09-26,Second Class,235.944,3,0.2,85.5297,2,Fast,36.25000000000001,150.41429999999997,Low,0,BD-11605,Brian Dahlen,Consumer,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,United States,Miami,Florida,33180,South,2025-09-24,2025,9,3,Wednesday
8868,655,1749,79,1150,US-2025-130148,2025-09-28,Second Class,31.08,6,0.0,15.2292,4,Medium,49.00000000000001,15.850799999999998,No Discount,0,NK-18490,Neil Knudson,Home Office,OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,United States,San Francisco,California,94110,West,2025-09-24,2025,9,3,Wednesday
8869,653,981,159,1150,US-2025-148411,2025-09-26,First Class,11.424,3,0.2,3.7127999999999983,2,Fast,32.499999999999986,7.711200000000002,Low,0,RO-19780,Rose O'Brian,Consumer,OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper,United States,Chicago,Illinois,60623,Central,2025-09-24,2025,9,3,Wednesday
8870,652,1087,218,1150,US-2025-163335,2025-09-27,First Class,40.29,3,0.0,10.0725,3,Medium,25.0,30.2175,No Discount,0,AG-10675,Anna Gayman,Consumer,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,United States,Columbus,Georgia,31907,South,2025-09-24,2025,9,3,Wednesday
8871,437,1047,327,1150,US-2025-132675,2025-09-28,Standard Class,15.51,1,0.0,3.877499999999999,4,Medium,24.999999999999993,11.6325,No Discount,0,KF-16285,Karen Ferguson,Home Office,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,United States,Sandy Springs,Georgia,30328,South,2025-09-24,2025,9,3,Wednesday
8872,655,839,79,1150,US-2025-130148,2025-09-28,Second Class,7.3,2,0.0,2.1899999999999995,4,Medium,29.999999999999993,5.11,No Discount,0,NK-18490,Neil Knudson,Home Office,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies,United States,San Francisco,California,94110,West,2025-09-24,2025,9,3,Wednesday
8873,121,1579,627,1150,US-2025-142034,2025-09-28,Standard Class,655.9000000000001,5,0.0,275.478,4,Medium,41.99999999999999,380.4220000000001,No Discount,0,KB-16240,Karen Bern,Corporate,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,United States,Saint Cloud,Minnesota,56301,Central,2025-09-24,2025,9,3,Wednesday
8874,121,1489,627,1150,US-2025-142034,2025-09-28,Standard Class,72.0,4,0.0,12.959999999999994,4,Medium,17.99999999999999,59.040000000000006,No Discount,0,KB-16240,Karen Bern,Corporate,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,United States,Saint Cloud,Minnesota,56301,Central,2025-09-24,2025,9,3,Wednesday
8875,11,601,23,1150,US-2025-144694,2025-09-26,Second Class,17.880000000000003,3,0.2,2.458499999999999,2,Fast,13.749999999999991,15.421500000000004,Low,0,BD-11605,Brian Dahlen,Consumer,TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,United States,Miami,Florida,33180,South,2025-09-24,2025,9,3,Wednesday
8876,418,1850,104,1150,US-2025-122364,2025-09-29,Standard Class,506.28,3,0.2,177.19799999999998,5,Medium,35.0,329.082,Low,0,FA-14230,Frank Atkinson,Corporate,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,United States,Los Angeles,California,90008,West,2025-09-24,2025,9,3,Wednesday
8877,373,851,215,1150,US-2025-134096,2025-09-29,Standard Class,383.96,5,0.2,38.396000000000015,5,Medium,10.000000000000004,345.56399999999996,Low,0,PP-18955,Paul Prost,Home Office,TEC-PH-10000526,Vtech CS6719,Technology,Phones,United States,Hollywood,Florida,33021,South,2025-09-24,2025,9,3,Wednesday
8878,248,165,140,1150,US-2025-160325,2025-09-24,Same Day,391.98,2,0.0,109.75440000000005,0,Fast,28.000000000000007,282.2256,No Discount,0,BP-11095,Bart Pistole,Corporate,TEC-PH-10000984,Panasonic KX-TG9471B,Technology,Phones,United States,Lawrence,Massachusetts,01841,East,2025-09-24,2025,9,3,Wednesday
8879,418,399,104,1150,US-2025-122364,2025-09-29,Standard Class,859.2,3,0.2,75.18000000000006,5,Medium,8.750000000000007,784.02,Low,0,FA-14230,Frank Atkinson,Corporate,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,United States,Los Angeles,California,90008,West,2025-09-24,2025,9,3,Wednesday
8880,248,898,140,1150,US-2025-160325,2025-09-24,Same Day,437.85,3,0.0,131.35499999999996,0,Fast,29.99999999999999,306.49500000000006,No Discount,0,BP-11095,Bart Pistole,Corporate,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,United States,Lawrence,Massachusetts,01841,East,2025-09-24,2025,9,3,Wednesday
8881,783,416,239,1150,US-2025-121839,2025-09-28,Standard Class,1169.694,3,0.4,-253.43369999999993,4,Medium,-21.66666666666666,1423.1277,Medium,1,MH-18115,Mick Hernandez,Home Office,TEC-PH-10002885,Apple iPhone 5,Technology,Phones,United States,Lancaster,Ohio,43130,East,2025-09-24,2025,9,3,Wednesday
8882,437,433,327,1150,US-2025-132675,2025-09-28,Standard Class,89.9,2,0.0,25.171999999999997,4,Medium,27.999999999999996,64.72800000000001,No Discount,0,KF-16285,Karen Ferguson,Home Office,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,United States,Sandy Springs,Georgia,30328,South,2025-09-24,2025,9,3,Wednesday
8883,248,165,244,1150,CA-2025-160325,2025-09-24,Same Day,40.29,3,0.0,10.0725,0,Fast,25.0,30.2175,No Discount,0,BP-11095,Bart Pistole,Corporate,TEC-PH-10000984,Panasonic KX-TG9471B,Technology,Phones,Canada,Montreal,Quebec,H1C,East,2025-09-24,2025,9,3,Wednesday
8884,248,898,244,1150,CA-2025-160325,2025-09-24,Same Day,38.71,7,0.0,17.8066,0,Fast,46.0,20.9034,No Discount,0,BP-11095,Bart Pistole,Corporate,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,Canada,Montreal,Quebec,H1C,East,2025-09-24,2025,9,3,Wednesday
8885,690,1455,59,1151,US-2025-144904,2025-10-01,Standard Class,488.646,3,0.1,86.8704,6,Slow,17.77777777777778,401.7756,Low,0,KW-16435,Katrina Willman,Consumer,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,United States,New York City,New York,10009,East,2025-09-25,2025,9,3,Thursday
8886,191,1346,431,1151,US-2025-162481,2025-09-29,Standard Class,269.96999999999997,3,0.0,51.29429999999997,4,Medium,18.999999999999993,218.6757,No Discount,0,CT-11995,Carol Triggs,Consumer,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,United States,Rochester,Minnesota,55901,Central,2025-09-25,2025,9,3,Thursday
8887,690,995,59,1151,US-2025-144904,2025-10-01,Standard Class,47.12,8,0.0,20.7328,6,Slow,44.00000000000001,26.387199999999996,No Discount,0,KW-16435,Katrina Willman,Consumer,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,United States,New York City,New York,10009,East,2025-09-25,2025,9,3,Thursday
8888,752,1384,187,1151,US-2025-162572,2025-09-27,Second Class,10.608,6,0.2,0.9282,2,Fast,8.75,9.6798,Low,0,RB-19360,Raymond Buch,Consumer,OFF-AR-10001547,Newell 311,Office Supplies,Art,United States,Cincinnati,Ohio,45231,East,2025-09-25,2025,9,3,Thursday
8889,690,187,59,1151,US-2025-144904,2025-10-01,Standard Class,5.56,2,0.0,1.4455999999999998,6,Slow,25.999999999999996,4.1144,No Discount,0,KW-16435,Katrina Willman,Consumer,OFF-AR-10003732,Newell 333,Office Supplies,Art,United States,New York City,New York,10009,East,2025-09-25,2025,9,3,Thursday
8890,191,342,431,1151,US-2025-162481,2025-09-29,Standard Class,8.26,2,0.0,3.8822,4,Medium,47.0,4.3778,No Discount,0,CT-11995,Carol Triggs,Consumer,OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,United States,Rochester,Minnesota,55901,Central,2025-09-25,2025,9,3,Thursday
8891,521,25,180,1151,US-2025-112004,2025-09-28,First Class,8.595000000000002,5,0.7,-6.303000000000001,3,Medium,-73.33333333333331,14.898000000000003,High,1,AH-10075,Adam Hart,Corporate,OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,United States,Chester,Pennsylvania,19013,East,2025-09-25,2025,9,3,Thursday
8892,28,481,221,1151,US-2025-122112,2025-09-29,Standard Class,24.448,4,0.2,8.8624,4,Medium,36.24999999999999,15.5856,Low,0,CA-11965,Carol Adams,Corporate,OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,United States,Lakewood,Ohio,44107,East,2025-09-25,2025,9,3,Thursday
8893,690,1122,59,1151,US-2025-144904,2025-10-01,Standard Class,20.7,2,0.0,9.936,6,Slow,48.00000000000001,10.764,No Discount,0,KW-16435,Katrina Willman,Consumer,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,United States,New York City,New York,10009,East,2025-09-25,2025,9,3,Thursday
8894,320,1329,163,1151,US-2025-116939,2025-09-29,Standard Class,177.54999999999998,5,0.0,47.938500000000005,4,Medium,27.000000000000007,129.61149999999998,No Discount,0,AG-10900,Arthur Gainer,Consumer,OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage,United States,Richmond,Virginia,23223,South,2025-09-25,2025,9,3,Thursday
8895,473,952,463,1151,US-2025-169929,2025-09-28,First Class,39.900000000000006,5,0.0,10.374,3,Medium,25.999999999999996,29.526000000000003,No Discount,0,LS-17200,Luke Schmidt,Corporate,OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,United States,Helena,Montana,59601,West,2025-09-25,2025,9,3,Thursday
8896,521,110,180,1151,US-2025-112004,2025-09-28,First Class,190.896,2,0.2,-42.9516,3,Medium,-22.5,233.8476,Low,1,AH-10075,Adam Hart,Corporate,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,United States,Chester,Pennsylvania,19013,East,2025-09-25,2025,9,3,Thursday
8897,752,34,187,1151,US-2025-162572,2025-09-27,Second Class,119.96,5,0.2,35.98800000000001,2,Fast,30.000000000000004,83.97199999999998,Low,0,RB-19360,Raymond Buch,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Cincinnati,Ohio,45231,East,2025-09-25,2025,9,3,Thursday
8898,701,936,628,1152,US-2025-129490,2025-09-30,Standard Class,419.136,4,0.2,-57.631200000000035,4,Medium,-13.750000000000009,476.76720000000006,Low,1,SJ-20125,Sanjit Jacobs,Home Office,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,United States,Miramar,Florida,33023,South,2025-09-26,2025,9,3,Friday
8899,143,1173,11,1152,US-2025-106145,2025-09-26,Same Day,9.24,3,0.0,2.956799999999999,0,Fast,31.99999999999999,6.283200000000001,No Discount,0,RA-19885,Ruben Ausman,Corporate,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,United States,San Francisco,California,94109,West,2025-09-26,2025,9,3,Friday
8900,426,583,185,1152,US-2025-156391,2025-09-28,First Class,2.224,1,0.2,0.5559999999999999,2,Fast,24.999999999999993,1.668,Low,0,SL-20155,Sara Luxemburg,Home Office,OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,United States,Salem,Oregon,97301,West,2025-09-26,2025,9,3,Friday
8901,143,766,11,1152,US-2025-106145,2025-09-26,Same Day,17.04,3,0.2,5.5379999999999985,0,Fast,32.49999999999999,11.502,Low,0,RA-19885,Ruben Ausman,Corporate,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,United States,San Francisco,California,94109,West,2025-09-26,2025,9,3,Friday
